id,url,label,coarse_label,html_title,meta_description,http_response,root_page_title,h1,h2,h3,h4,h5,h6,div_text
1610,https://brookfieldil.gov/publication/050609-may-6-2009-fire-and-police-commission/,Poor Data Source,Poor Data Source,"","",404,"","","","","","","",""
1611,https://www.southamptontownnypolice.gov/faq.aspx?qid=262,Not Criminal Justice Related,Not Criminal Justice Related,FAQs • Why do the fire marshals perform business inspections,"",200,"Police | Southampton, NY - Official Website",[],"[""▼ Public Safety - Fire Prevention""]","[""Site Tools"", ""Categories"", ""Live Edit"", ""Contact Us"", ""Site Links"", ""Loading""]",[],[],[],Skip to Main Content 
1612,https://www.sandiego.gov/department-document/police-identify-burned-homicide-victim-bay-park,Media Bulletins,Agency-Published Resources,Police Identify Burned Homicide Victim In Bay Park | City of San Diego Official Website,"",200,City of San Diego Official Website,"[""City of San Diego Official Website""]","[""Main navigation"", ""Leisure"", ""Resident Resources"", ""Doing Business"", ""Library"", ""Public Safety"", ""City Hall"", ""Police Identify Burned Homicide Victim In Bay Park"", ""Footer"", ""Accessibility Tools""]",[],"[""Parks"", ""Outdoors"", ""Neighborhoods"", ""Recreational Activities"", ""Street Maintenance"", ""Plan"", ""Fix"", ""Build"", ""Programs & Events"", ""Services"", ""Kids & Teens"", ""eCollection"", ""Police"", ""Fire-Rescue"", ""Lifeguards"", ""City Officials"", ""City Government""]",[],[],""
1613,https://delcopa.gov/council/2018minutes/101718minutes.pdf,Not Criminal Justice Related,Not Criminal Justice Related,"","",200,"","","","","","","",""
1615,https://alpha.austin.gov/es/police-oversight/2020-06-09-14/,Poor Data Source,Poor Data Source,"","",200,"","","","","","","",""
1616,https://delcopa.gov/sustainability/presentations/22/12_victordonnay_v2.pptx,Not Criminal Justice Related,Not Criminal Justice Related,"","",200,"","","","","","","",""
1617,https://coloradosprings.gov/police-department/page/cspd-community-survey,Poor Data Source,Poor Data Source,"","",403,"","","","","","","",""
1618,http://chico.ca.us/post/chico-police-officer-mark-bass-honored-chico-noon-exchange-74th-annual-peace-officer-year,Media Bulletins,Agency-Published Resources,City of Chico - Site Search,"",200,City of Chico - Home,"[""City of Chico"", ""City of Chico""]","[""Site Search""]","[""Contact Us"", ""Quicklinks"", ""City Resources"", ""Stay Connected"", ""Contact Us"", ""Quicklinks"", ""Follow\n          \n            City of Chico""]",[],[],[],skip to main content 
1619,https://www.roseville.ca.us/government/departments/police_department/community_services/my_neighborhood_officer/beat_4,Resources,Agency-Published Resources,Beat 4 - City of Roseville,"",200,Just a moment...,"[""City of Roseville""]","[""Beat 4""]","[""Roseville Police Department""]",[],[],[],""
1620,http://www.longbeach.gov/police/press-releases/murder-suicide-1500-block-of-park-avenue/,Media Bulletins,Agency-Published Resources,MURDER SUICIDE 1500 BLOCK OF PARK AVENUE,"",200,City of Long Beach,"[""Long Beach Police Department""]",[],[],[],[],[],"A- A A+ Long Beach Police Department Media Relations 400 W. Broadway Long Beach, CA 90802 (562) 570-5273 9/13/2016 FOR IMMEDIATE RELEASE Press Release # 2016 Subject: MURDER SUICIDE 1500 BLOCK OF PARK AVENUE Contact: Media Relations Detail (562) 570-5273 On September 13, 2016, at approximately 6:35 a.m., Long Beach Police were dispatched to a possible attempt suicide call in the 1500 block of Park Avenue. Upon arrival officers found two individuals unconscious and not breathing suffering from apparent stab wounds to their upper torsos. Long Beach Fire Department personnel responded and determined the subjects deceased at the scene. Further investigation found that the incident was an apparent murder suicide.  Homicide detectives were requested and responded to handle the investigation. The victim has been identified as 8 week old Shane Ventanilla. The individual responsible for his death and then taking her own life is the mother, 36 year old Charlene Ventanilla. Anyone with additional information is urged to contact Homicide Detectives Mark Mattia and Don Goodman at (562) 570-7244. This information is preliminary and is intended for early information use rather than being a formal investigative report. About Long Beach Police Department The mission of the Long Beach Police Department is to enhance public safety through partnerships, while providing a safe City for all people. For more information on the Police Department, please visit us at www.longbeach.gov/police . Follow us on social media to stay connected: Facebook , Twitter , and Instagram . A- A A+ Long Beach Police Department Media Relations 400 W. Broadway Long Beach, CA 90802 (562) 570-5273 9/13/2016 FOR IMMEDIATE RELEASE Press Release # 2016 Subject: MURDER SUICIDE 1500 BLOCK OF PARK AVENUE Contact: Media Relations Detail (562) 570-5273 On September 13, 2016, at approximately 6:35 a.m., Long Beach Police were dispatched to a possible attempt suicide call in the 1500 block of Park Avenue. Upon arrival officers found two individuals unconscious and not breathing suffering from apparent stab wounds to their upper torsos. Long Beach Fire Department personnel responded and determined the subjects deceased at the scene. Further investigation found that the incident was an apparent murder suicide.  Homicide detectives were requested and responded to handle the investigation. The victim has been identified as 8 week old Shane Ventanilla. The individual responsible for his death and then taking her own life is the mother, 36 year old Charlene Ventanilla. Anyone with additional information is urged to contact Homicide Detectives Mark Mattia and Don Goodman at (562) 570-7244. This information is preliminary and is intended for early information use rather than being a formal investigative report. About Long Beach Police Department The mission of the Long Beach Police Department is to enhance public safety through partnerships, while providing a safe City for all people. For more information on the Police Department, please visit us at www.longbeach.gov/police . Follow us on social media to stay connected: Facebook , Twitter , and Instagram . A- A A+ A- A A+ A- A A+ A- A A+ "
1621,https://www.happyvalleyor.gov/services/police-department/reporting-accidents/,Resources,Agency-Published Resources,Reporting Accidents | City of Happy Valley,"",200,403 Forbidden,"[""Reporting Accidents""]","[""City Hall"", ""Business"", ""Community"", ""How Do I?""]","[""City of Happy Valley"", ""Government"", ""Take Action""]","[""16000 SE Misty Drive, Happy Valley, OR 97086"", ""(503) 783-3800 | info@happyvalleyor.gov""]","[""Oregon law requires that drivers involved in an accident file an accident report if the accident involves any of the following conditions:""]","[""General"", ""Departments"", ""Boards & Commissions"", ""General"", ""Resources"", ""Divisions"", ""General"", ""Amenities"", ""Services""]","City Hall Business Community How Do I Search Dark Dark Dark City Hall Explore General Advertisements, Bids and Proposals City Council City Manager City Recorder Diversity, Equity and Inclusion Fee Schedule Finance Management Team Meeting Agendas & Videos Municipal Code Youth Council Departments Building Division Code Enforcement Community Services Economic & Community Development Engineering Division Municipal Court Planning Division Police Public Works All Departments & Divisions Boards & Commissions Budget Committee Design Review Board Committee Hearings Officer Library Board Parks Advisory Committee Planning Commission Public Art Committee Traffic & Public Safety Committee City Hall Explore General Advertisements, Bids and Proposals City Council City Manager City Recorder Diversity, Equity and Inclusion Fee Schedule Finance Management Team Meeting Agendas & Videos Municipal Code Youth Council Departments Building Division Code Enforcement Community Services Economic & Community Development Engineering Division Municipal Court Planning Division Police Public Works All Departments & Divisions Boards & Commissions Budget Committee Design Review Board Committee Hearings Officer Library Board Parks Advisory Committee Planning Commission Public Art Committee Traffic & Public Safety Committee City Hall Explore General Advertisements, Bids and Proposals City Council City Manager City Recorder Diversity, Equity and Inclusion Fee Schedule Finance Management Team Meeting Agendas & Videos Municipal Code Youth Council Departments Building Division Code Enforcement Community Services Economic & Community Development Engineering Division Municipal Court Planning Division Police Public Works All Departments & Divisions Boards & Commissions Budget Committee Design Review Board Committee Hearings Officer Library Board Parks Advisory Committee Planning Commission Public Art Committee Traffic & Public Safety Committee City Hall Explore General Advertisements, Bids and Proposals City Council City Manager City Recorder Diversity, Equity and Inclusion Fee Schedule Finance Management Team Meeting Agendas & Videos Municipal Code Youth Council Departments Building Division Code Enforcement Community Services Economic & Community Development Engineering Division Municipal Court Planning Division Police Public Works All Departments & Divisions Boards & Commissions Budget Committee Design Review Board Committee Hearings Officer Library Board Parks Advisory Committee Planning Commission Public Art Committee Traffic & Public Safety Committee Business Grow Your Business General Business Licenses OLCC SDCs & Excise Taxes Resources Government and Local Business Demographic Information Happy Valley Business Alliance (HVBA) Divisions Economic & Community Development Economic Development Division Planning Division Engineering Division Building Division Business Grow Your Business General Business Licenses OLCC SDCs & Excise Taxes Resources Government and Local Business Demographic Information Happy Valley Business Alliance (HVBA) Divisions Economic & Community Development Economic Development Division Planning Division Engineering Division Building Division Business Grow Your Business General Business Licenses OLCC SDCs & Excise Taxes Resources Government and Local Business Demographic Information Happy Valley Business Alliance (HVBA) Divisions Economic & Community Development Economic Development Division Planning Division Engineering Division Building Division Business Grow Your Business General Business Licenses OLCC SDCs & Excise Taxes Resources Government and Local Business Demographic Information Happy Valley Business Alliance (HVBA) Divisions Economic & Community Development Economic Development Division Planning Division Engineering Division Building Division "
1622,https://www.gov.ca.gov/2020/04/02/governor-newsom-statement-on-death-of-santa-rosa-police-detective/,Poor Data Source,Poor Data Source,Governor Newsom Statement on Death of Santa Rosa Police Detective | California Governor,SACRAMENTO — Governor Gavin Newsom today issued the following statement regarding the death of Santa Rosa Police Department Detective Marylou Armer: “Jennifer…,200,403 Forbidden,"[""Governor Newsom Statement on Death of Santa Rosa Police Detective""]",[],[],"[""Recent News"", ""Archives"", ""Categories""]",[],[],Skip to Main Content CA.gov Home Share via Facebook Share via Instagram TikTok Share via Twitter Share via YouTube Settings CA.gov Home Share via Facebook Share via Instagram TikTok Share via Twitter Share via YouTube Settings CA.gov Home Share via Facebook Share via Instagram TikTok Share via Twitter Share via YouTube Settings CA.gov Home Share via Facebook Share via Instagram TikTok Share via Twitter Share via YouTube CA.gov Settings Default High Contrast Reset Increase Font Size Font Increase Decrease Font Size Font Decrease Dyslexic font × Default High Contrast Reset Increase Font Size Font Increase Decrease Font Size Font Decrease Dyslexic font × Default High Contrast Default High Contrast Reset Increase Font Size Font Increase Decrease Font Size Font Decrease Reset Increase Font Size Font Increase Decrease Font Size Font Decrease Dyslexic font Search Menu Search Menu Home About Governor Newsom First Partner Newsroom Appointments Appointments Judicial First Partner First Partner Jennifer Siebel Newsom California For All Women California For All Kids #MetoWe Contact Contact Scheduling Request Custom Google Search Submit Close Search About Governor Newsom First Partner Governor Newsom First Partner Appointments Appointments Judicial Appointments Judicial First Partner First Partner Jennifer Siebel Newsom California For All Women California For All Kids #MetoWe First Partner Jennifer Siebel Newsom California For All Women California For All Kids #MetoWe Contact Contact Scheduling Request Contact Scheduling Request Custom Google Search Submit Close Search Custom Google Search Submit Close Search Close Search 
1623,https://www.milpitas.gov/milpitas/departments/police/recruitment-training/,Poor Data Source,Poor Data Source,"","",404,"","","","","","","",""
1624,http://www.longbeach.gov/police/press-releases/arsonist-sought-in-flag-burning-case/,Media Bulletins,Agency-Published Resources,ARSONIST SOUGHT IN FLAG BURNING CASE,"",200,City of Long Beach,"[""Long Beach Police Department""]",[],[],[],[],[],""
1625,https://delcopa.gov/departments/womenscommission/20history.html,Not Criminal Justice Related,Not Criminal Justice Related,"Women's History Month 2020 - Delaware County, Pennsylvania","",200,"Delaware County, Pennsylvania","[""Women's History Month 2020""]",[],"[""Contact Us"", ""Press Releases"", ""Quick Links"", ""About Delaware County""]","[""The Delaware County Women's Commission postponed the Women's History Month Breakfast originally scheduled for March 25, 2020, rescheduled to May 13, 2020, then eventually cancelled."", ""The 2020 theme, rolled into the 2021 theme since “Valiant Women of the Vote” was such a significant anniversary of the right to vote for women in 1920!. Unfortunately, due to the pandemic, we did not celebrate in person in 2021. However, our winners received recognition at the County Council meeting on March 17, 2021 and received a gift card in the following month to recognize their achievement.""]",[],[],"Menu Elected Officials Courts A to Z Public Access Stay Informed Live, Work, & Play Women's History Month 2020 Home / Departments / Women's Commission / Women's History Month 2020 The Delaware County Women's Commission postponed the Women's History Month Breakfast originally scheduled for March 25, 2020, rescheduled to May 13, 2020, then eventually cancelled. The 2020 theme, rolled into the 2021 theme since “Valiant Women of the Vote” was such a significant anniversary of the right to vote for women in 1920!. Unfortunately, due to the pandemic, we did not celebrate in person in 2021. However, our winners received recognition at the County Council meeting on March 17, 2021 and received a gift card in the following month to recognize their achievement. Contact Us 201 West Front Street, Media, PA 19063 8:30AM - 4:30PM Monday - Friday 610-891-4000 webmaster@co.delaware.pa.us Press Releases What's the latest news from County Council and Delaware County Government...View our Press Releases: Read more Quick Links Juror eResponse Crisis Connection Substance Abuse and Recovery Task Force Delco Alert About Delaware County Delaware County, presently consisting of over 184 square miles divided into forty-nine municipalities is the oldest settled section of Pennsylvania. Read more © 2024 County of Delaware, PA. All rights reserved. Scroll Menu Elected Officials Courts A to Z Public Access Stay Informed Live, Work, & Play Menu Elected Officials Courts A to Z Public Access Stay Informed Live, Work, & Play Menu Elected Officials Courts A to Z Public Access Stay Informed Live, Work, & Play Menu Elected Officials Courts A to Z Public Access Stay Informed Live, Work, & Play Menu Elected Officials Courts A to Z Public Access Stay Informed Live, Work, & Play Women's History Month 2020 Home / Departments / Women's Commission / Women's History Month 2020 Women's History Month 2020 Home / Departments / Women's Commission / Women's History Month 2020 Women's History Month 2020 Home / Departments / Women's Commission / Women's History Month 2020 The Delaware County Women's Commission postponed the Women's History Month Breakfast originally scheduled for March 25, 2020, rescheduled to May 13, 2020, then eventually cancelled. The 2020 theme, rolled into the 2021 theme since “Valiant Women of the Vote” was such a significant anniversary of the right to vote for women in 1920!. Unfortunately, due to the pandemic, we did not celebrate in person in 2021. However, our winners received recognition at the County Council meeting on March 17, 2021 and received a gift card in the following month to recognize their achievement. "
1626,http://www.longbeach.gov/police/press-releases/traffic-fatality-spring-street-west-of-el-dorado-park/,Media Bulletins,Agency-Published Resources,TRAFFIC FATALITY - Spring Street West of El Dorado Park,"",200,City of Long Beach,"[""Long Beach Police Department""]",[],[],[],[],[],"A- A A+ Long Beach Police Department Media Relations 400 W. Broadway Long Beach, CA 90802 (562) 570-5273 11/12/2018 FOR IMMEDIATE RELEASE Press Release # Subject: TRAFFIC FATALITY - SPRING STREET WEST OF EL DORADO PARK Contact: Media Relations Detail (562) 570-5273 On Wednesday, November 7, 2018, at approx. 4:40 a.m., officers were dispatched to Spring Street near El Dorado Park regarding a traffic collision involving a vehicle and bicyclist, which resulted in the death of the bicyclist several days later. When officers arrived, they located a bicyclist in the roadway who had sustained major head and body trauma. Long Beach Fire Department paramedics arrived, and transported the bicyclist to a local hospital. The preliminary investigation revealed the bicyclist was riding in the middle of lane number three, travelling westbound Spring Street west of El Dorado Park. As he approached the San Gabriel River, he was struck from behind by a 2007 Honda Accord being driven by a 53-year-old male resident of Cypress, also travelling westbound Spring Street in the number three lane. The driver of the Honda remained at the scene, cooperated with the investigation, and was released pending further investigation. The bicyclist, identified as 39-year-old Bryan Lembke of Crestline, remained hospitalized, and on Sunday, November 11, 2018, was pronounced deceased. Anyone with information or who may have witnessed the collision is asked to contact Accident Investigation Detective Sirilo Garcia at (562) 570-7355. Anonymous tips may be submitted through “LA Crime Stoppers” by calling 1-800-222-TIPS (8477), downloading the “P3 Tips” app to your smart phone (available at the Apple App store and Google Play), or visiting www.lacrimestoppers.org . This information is preliminary and is intended for early information use rather than being a formal investigative report. About Long Beach Police Department The mission of the Long Beach Police Department is to enhance public safety through partnerships, while providing a safe City for all people. For more information on the Police Department, please visit us at www.longbeach.gov/police . Follow us on social media to stay connected: Facebook , Twitter , and Instagram . "
1627,https://www.southamptontownnypolice.gov/faq.aspx?qid=510,Resources,Agency-Published Resources,FAQs • How can I purchase a Village permit?,"",200,"Police | Southampton, NY - Official Website",[],"[""▼ Parks & Rec""]","[""Site Tools"", ""Categories"", ""Live Edit"", ""Contact Us"", ""Site Links"", ""Loading""]",[],[],[],Skip to Main Content 
1628,https://alpha.austin.gov/en/police-oversight/formal-complaint-impartial-attitude-and-courtesy-42/,Poor Data Source,Poor Data Source,"","",200,"","","","","","","",""
1629,https://ci.newcastle.wa.us/departments/police/e-_alerts,Resources,Agency-Published Resources,E-News - City of Newcastle,"",200,Just a moment...,[],"[""City of Newcastle""]",[],"[""City of Newcastle Washington"", ""Newsletters"", ""Public Meeting Notices"", ""Employment Opportunities""]",[],[],""
1630,http://www.longbeach.gov/police/press-releases/traffic-fatality-pch--myrtle-ave/,Media Bulletins,Agency-Published Resources,Traffic Fatality PCH / Myrtle Ave,"",200,City of Long Beach,"[""Long Beach Police Department""]",[],[],[],[],[],"A- A A+ Long Beach Police Department Media Relations 400 W. Broadway Long Beach, CA 90802 (562) 570-5273 12/8/2017 FOR IMMEDIATE RELEASE Press Release # Subject: TRAFFIC FATALITY - PACIFIC COAST HIGHWAY & MYRTLE AVENUE Contact: Media Relations Detail (562) 570-5273 On December 8, 2017 at approximately 8:52 P.M. Officers from the Long Beach Police Department responded to Pacific Coast Highway and Myrtle Avenue on a report of a vehicle versus a pedestrian traffic collision. When Officers arrived they found that the collision involved a 2010 Chrysler 300, being driven by a 58-year-old male resident of Cypress, and a male pedestrian who appeared to be in his mid to late 20s. The preliminary investigation revealed the driver of the Chrysler was traveling westbound on Pacific Coast Highway and struck the pedestrian who was attempting to cross Pacific Coast Highway at Myrtle Ave. The pedestrian was not in a crosswalk at the time of the collision. The driver of the Chrysler stopped and immediately called Long Beach Police for assistance. He remained on scene and cooperated with officers during the investigation. He was found to have a valid license and not under the influence of alcohol at the time of the accident. The male pedestrian was transported to a local hospital in critical condition where he later succumbed to his injuries. No identification was found on the pedestrian. The Los Angeles County Coroner’s Office will attempt to identify him and notify next of kin. The investigation is ongoing and anyone who may have witnessed this accident is asked to call Detective David Lauro of the Long Beach Police Department Collision Investigation Detail at (562) 570-7355. Anonymous tips may be submitted through ""LA Crime Stoppers"" by calling 1-800-222-TIPS (8477), downloading the ""P3 Tips"" app to your smart phone (available at the Apple App store and Google Play), or visiting http://www.lacrimestoppers.org/ This information is preliminary and is intended for early information use rather than being a formal investigative report. About Long Beach Police Department The mission of the Long Beach Police Department is to enhance public safety through partnerships, while providing a safe City for all people. For more information on the Police Department, please visit us at www.longbeach.gov/police . Follow us on social media to stay connected: Facebook , Twitter , and Instagram . "
1631,https://www.mass.gov/doc/05-14-15-police-and-school-officials-attend-da-morrisseys-safe-and-supportive-schools-0/download,Not Criminal Justice Related,Not Criminal Justice Related,"","",200,"","","","","","","",""
1632,https://www.mass.gov/doc/emergencywaiverpcopdf/download,Poor Data Source,Poor Data Source,"","",200,"","","","","","","",""
1633,https://www.antioch.il.gov/wpfb-file/12-13-11-police-pension-fund-agenda-pdf-4/,Policies & Contracts,Info About Agencies,"12-13-11 Police Pension Fund Agenda - Antioch, IL",13491 12 13 11 police pension fund agenda pdf commissions agendas 2011 1625758338 7fbda0786265e371ec5e6ffad4bd173e 56c15fa57ff824b7283a17b27825a5436651578c6fa9ea2e742221c5e8297cba 217x300 _1l28v3ffmhil thumb jpg 2017 05 17 08 41 32 0 157 55 39 34 2021 06 02 49 25 pdf application num_pages pagefailed_1 pagefailed_2 pagefailed_3 pagefailed_4 pagefailed_5 pagefailed_6 pagefailed_7 pagefailed_8 pagefailed_9 pagefailed_10 pagefailed_11 pagefailed_12 pagefailed_13 pagefailed_14 pagefailed_15 pagefailed_16 pagefailed_17,200,"Home - Antioch, IL","[""12-13-11 Police Pension Fund Agenda""]",[],[],[],[],[],Open toolbar Accessibility Tools Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset Accessibility Tools Increase Text Increase Text Decrease Text Decrease Text Grayscale Grayscale High Contrast High Contrast Negative Contrast Negative Contrast Light Background Light Background Links Underline Links Underline Readable Font Readable Font Reset Reset 
1634,https://www.mass.gov/doc/state-police-academy-rules-and-regulations/download,Training & Hiring Info,Info About Officers,"","",200,"","","","","","","",""
1635,https://www.crystalmn.gov/how_do_i____/contact/police_department,Contact Info & Agency Meta,Info About Agencies,Contact Us - City of Crystal-Police,Locations and contact information to the City of Crystal Police Department.,200,Just a moment...,"[""Contact Us""]","[""Police Chief"", ""Deputy Police Chief""]","[""Sign up for a city newsletter or notification."", ""Police Department"", ""Lobby Hours:""]","[""Monday - Friday""]",[],[],""
1636,https://www.roundrocktexas.gov/news/police-investigate-new-years-eve-auto-pedestrian-collision/,Media Bulletins,Agency-Published Resources,Police investigate New Year's Eve auto-pedestrian collision - City of Round Rock,"",200,403 Forbidden,[],[],"[""Police investigate New Year’s Eve auto-pedestrian collision""]","[""Site Search"", ""Follow Us""]",[],[],"Home News Jobs Calendar Menu Home News Jobs Calendar Home About Round Rock Awards and Accolades Blogs Contact Us City Council City Council Members Elections (Elecciones) Downtown Round Rock New Residents Resident Parking Permits News Projects Visitors Services Payment Center Departments Administration Arts and Culture City Attorney Communications and Marketing Community and Neighborhood Services Finance Fire General Services Geospatial Services Human Resources Library Municipal Court Parks and Recreation Planning and Development Services Police Purchasing Sports Management and Tourism Transportation Utilities and Environmental Services Utility Billing Businesses Construction Inspection Services Economic Development Geospatial Services Locating a Business in Round Rock Pay Business Utility Bill Solicitations Solicitor Permits Vendor Registration Water Menu Home About Round Rock Awards and Accolades Blogs Contact Us City Council City Council Members Elections (Elecciones) Downtown Round Rock New Residents Resident Parking Permits News Projects Visitors Services Payment Center Departments Administration Arts and Culture City Attorney Communications and Marketing Community and Neighborhood Services Finance Fire General Services Geospatial Services Human Resources Library Municipal Court Parks and Recreation Planning and Development Services Police Purchasing Sports Management and Tourism Transportation Utilities and Environmental Services Utility Billing Businesses Construction Inspection Services Economic Development Geospatial Services Locating a Business in Round Rock Pay Business Utility Bill Solicitations Solicitor Permits Vendor Registration Water Police investigate New Year’s Eve auto-pedestrian collision January 8, 2021 12:08 pm The victim in the New Year’s Eve auto-pedestrian collision has been identified as Robert Norton, a 60-year-old Round Rock resident. He sustained critical injuries and is currently hospitalized. Norton was crossing the roadway in the 1100-block of East Palm Valley Blvd. (near Georgetown Street) around 11 p.m. on Dec. 31. The vehicle left the scene. The suspect vehicle is a dark-colored, four-door pickup truck (see photo). Individuals with information can contact the Round Rock Police at 512-218-5500 or jschultz@roundrocktexas.gov. Anonymous tips can be submitted here: https://www.citizenobserver.com/cov6/app/webTipForm.html?id=5853 RECENT NEWS Dell Diamond to host Round Rock Express Fan Fest March 21, 2024 12:52 pm New performing arts venue planned in Round Rock following grant approval March 20, 2024 7:16 pm Music on Main kicks off new season in Downtown Round Rock March 20, 2024 6:20 pm Bulk item pickup scheduled for April in Round Rock March 18, 2024 10:07 am Experience the Round Rock Junior Police Academy March 6, 2024 3:58 pm VIEW ALL CITY NEWS SHARE SUBSCRIBE TO NEWSFLASH Round Rock’s digital newsletter providing residents news, events and general information regarding city government. SUBSCRIBE Prev Previous Lane closures scheduled for A.W. Grimes, Greenlawn Boulevards on Dec. 21 Next City earns final star for financial transparency Next Home About Services Departments Businesses Menu Home About Services Departments Businesses Quick Links News Calendar Jobs City Council Sitemap Website Feedback Services Service Request Service Directory Payment Center Development/Permit Tracker Open Records Center Public Notices Stay Connected Staff Directory Mobile Apps Alerts Sign Up E-Subscribe City of Round Rock 221 East Main Street Round Rock, TX 78664 512-218-5400 Site Search Search Search Follow Us Facebook Home Youtube Instagram "
1637,http://www.longbeach.gov/police/press-releases/murder-investigation8/,Media Bulletins,Agency-Published Resources,MURDER INVESTIGATION,"",200,City of Long Beach,"[""Long Beach Police Department""]",[],[],[],[],[],"A- A A+ Long Beach Police Department Media Relations 400 W. Broadway Long Beach, CA 90802 (562) 570-5273 1/13/2019 FOR IMMEDIATE RELEASE Press Release # Subject: MURDER INVESTIGATION Contact: Media Relations Detail (562) 570-5273 LBPDMediaRelations@longbeach.gov On January 12, 2019, at approximately 11:50 p.m., officers were dispatched to a local hospital to assist the Los Angeles Sheriff’s Department with a victim of a gunshot wound to the upper torso. The preliminary investigation indicates a female and male witnesses brought the victim to a hospital in Lakewood, CA. The victim later succumbed to her injuries and was pronounced deceased. Witnesses could not provide details of where the incident occurred, a possible location in the area of Paramount and South was searched but no evidence of a shooting was found. The victim is being identified as 25-year-old Keshawn Castilow of Anaheim, CA. Anyone with information regarding the incident is urged to contact LBPD Homicide Detectives Sean Irving, Ben Vargas, and Ricardo Solorio at (562) 570-7244. Anonymous tips may be submitted through “LA Crime Stoppers” by calling 1-800-222-TIPS (8477), downloading the “P3 Tips” app to your smart phone (available at the Apple App store and Google Play), or visiting www.lacrimestoppers.org . This information is preliminary and is intended for early information use rather than being a formal investigative report. About Long Beach Police Department The mission of the Long Beach Police Department is to enhance public safety through partnerships, while providing a safe City for all people. For more information on the Police Department, please visit us at www.longbeach.gov/police . Follow us on social media to stay connected: Facebook , Twitter , and Instagram . "
1638,https://www.roseville.ca.us/news/archive_news/2017_archive_news/police_digest_120117,Poor Data Source,Poor Data Source,"","",404,"","","","","","","",""
1639,https://www.huntsvilleal.gov/organizer/huntsville-police-department/,Misc Police Activity,Police & Public Interactions,Huntsville Police Department – City of Huntsville,"",200,403 Forbidden,"[""City Calendar""]","[""Top Requests"", ""HSV TV"", ""City News"", ""Contact Us""]",[],[],[],[],Main Menu Main Menu Residents Back Residents Animal Services Neighborhoods Public Safety Volunteer Cemeteries Pay a Ticket Streets & Transportation Water & Sewer Garbage & Recycling Parks & Recreation Resident Toolkit Business Back Business About Huntsville Big Picture GIS Maps & Data Employment Bid A Project Codes & Ordinances Economic Development File A Claim E-Bids Pay Taxes Licensing & Permits Development Back Development Bid A Project Economic Development MPO Streets & Roadwork Building & Construction GIS Maps Planning Water & Sewer Big Picture Master Plan Historic Preservation ePlans Submittal Environment Back Environment Air Quality Garbage & Recycling Noise Sustainability Find A Park Nature Preserves Recreation Water Trails & Greenways Pets Lost & Found Green Team Government Back Government Boards & Commissions City Council Finances & Budget Media Center City Calendar Departments Mayor's Office Municipal Court Vote Find A Job Codes & Ordinances Services Toggle Menu City of Huntsville Search Search for: Government City Calendar Loading view. There were no results found. There were no results found. Events Organizers Huntsville Police Department Today Upcoming Upcoming Select date. Previous Events Today Next Events Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file Toggle Menu City of Huntsville Search Toggle Menu City of Huntsville Search Toggle Menu City of Huntsville Search Toggle Menu City of Huntsville Search Toggle Menu City of Huntsville Toggle Menu Search Search Search for: Search for: Search for: Search for: Search for: Search for: Government City Calendar Loading view. There were no results found. There were no results found. Events Organizers Huntsville Police Department Today Upcoming Upcoming Select date. Previous Events Today Next Events Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file Government City Calendar Loading view. There were no results found. There were no results found. Events Organizers Huntsville Police Department Today Upcoming Upcoming Select date. Previous Events Today Next Events Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file Government City Calendar Loading view. There were no results found. There were no results found. Events Organizers Huntsville Police Department Today Upcoming Upcoming Select date. Previous Events Today Next Events Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file Government City Calendar Government City Calendar Loading view. There were no results found. There were no results found. Events Organizers Huntsville Police Department Today Upcoming Upcoming Select date. Previous Events Today Next Events Previous Events Today Next Events Subscribe to calendar Google Calendar iCalendar Outlook 365 Outlook Live Export .ics file Export Outlook .ics file 
1640,https://brimfieldohio.gov/event/bpd-coffee-with-a-cop/,Misc Police Activity,Police & Public Interactions,"","",404,"","","","","","","",""
1641,https://shelbycity.oh.gov/wp-content/uploads/2020/03/downtown-flag-dark-copy-150x150.jpg,Poor Data Source,Poor Data Source,"","",200,"","","","","","","",""
